well,t_months,q_actual_sm3d,q_fitted_sm3d,q_forecast_sm3d,period
NO 15/9-F-14 H,65.35,628.71,674.3402996918163,,history
NO 15/9-F-14 H,65.38,628.16,673.7612874421495,,history
NO 15/9-F-14 H,65.41,646.65,673.182772352723,,history
NO 15/9-F-14 H,65.45,534.96,672.4121915227643,,history
NO 15/9-F-14 H,65.48,262.78,671.8348348144452,,history
NO 15/9-F-14 H,65.51,615.33,671.2579738448604,,history
NO 15/9-F-14 H,65.54,627.72,670.681608188351,,history
NO 15/9-F-14 H,65.58,626.64,669.9138903983229,,history
NO 15/9-F-14 H,65.61,529.54,669.3386788190361,,history
NO 15/9-F-14 H,65.64,604.44,668.7639611366002,,history
NO 15/9-F-14 H,65.68,631.61,667.9984384444225,,history
NO 15/9-F-14 H,65.71,619.46,667.4248715394133,,history
NO 15/9-F-14 H,65.74,358.71,666.8517971190795,,history
NO 15/9-F-14 H,65.77,32.57,666.2792147605574,,history
NO 15/9-F-14 H,65.81,523.11,665.5165363151477,,history
NO 15/9-F-14 H,65.84,620.74,664.9451004584173,,history
NO 15/9-F-14 H,65.87,647.63,664.3741552565702,,history
NO 15/9-F-14 H,65.91,632.21,663.6136575002605,,history
NO 15/9-F-14 H,65.94,633.44,663.0438555220688,,history
NO 15/9-F-14 H,65.97,630.81,662.474542795855,,history
NO 15/9-F-14 H,66.0,628.08,661.9057189015297,,history
NO 15/9-F-14 H,66.04,633.9,661.1480467221852,,history
NO 15/9-F-14 H,66.07,618.13,660.5803618039474,,history
NO 15/9-F-14 H,66.1,600.53,660.0131643199047,,history
NO 15/9-F-14 H,66.14,604.43,659.2576585154886,,history
NO 15/9-F-14 H,66.17,619.14,658.6915967509146,,history
NO 15/9-F-14 H,66.2,593.68,658.1260210268393,,history
NO 15/9-F-14 H,66.23,568.99,657.5609309259318,,history
NO 15/9-F-14 H,66.27,580.12,656.8082321512286,,history
NO 15/9-F-14 H,66.3,570.78,656.244273550102,,history
NO 15/9-F-14 H,66.33,597.45,655.6807991836247,,history
NO 15/9-F-14 H,66.37,623.72,654.9302525636375,,history
NO 15/9-F-14 H,66.4,594.99,654.3679064616989,,history
NO 15/9-F-14 H,66.43,651.77,653.8060432098614,,history
NO 15/9-F-14 H,66.46,527.7,653.2446623935325,,history
NO 15/9-F-14 H,66.5,526.02,652.4969043777501,,history
NO 15/9-F-14 H,66.53,555.86,651.9366476339711,,history
NO 15/9-F-14 H,66.56,241.01,651.3768719462965,,history
NO 15/9-F-14 H,66.63,415.55,650.0725971292309,,history
NO 15/9-F-14 H,66.66,563.55,649.5144219807449,,history
NO 15/9-F-14 H,66.69,578.73,648.9567261010329,,history
NO 15/9-F-14 H,66.73,581.16,648.2138764127402,,history
NO 15/9-F-14 H,66.76,578.4,647.6572972270999,,history
NO 15/9-F-14 H,66.79,580.14,647.1011959398835,,history
NO 15/9-F-14 H,66.83,195.27,646.3604702452973,,history
NO 15/9-F-14 H,66.89,506.83,645.2509712051834,,history
NO 15/9-F-14 H,66.92,562.95,644.6969360739479,,history
NO 15/9-F-14 H,66.96,299.48,643.9589624945955,,history
NO 15/9-F-14 H,66.99,308.34,643.4060367273865,,history
NO 15/9-F-14 H,67.02,433.55,642.8535857216482,,history
NO 15/9-F-14 H,67.06,597.34,642.1177221939826,,history
NO 15/9-F-14 H,67.09,607.85,641.5663773803204,,history
NO 15/9-F-14 H,67.12,600.91,641.0155059706668,,history
NO 15/9-F-14 H,67.15,609.6,640.4651075585404,,history
NO 15/9-F-14 H,67.19,616.6,639.7319780810628,,history
NO 15/9-F-14 H,67.22,332.49,639.1826817510321,,history
NO 15/9-F-14 H,67.25,597.13,638.6338570661101,,history
NO 15/9-F-14 H,67.29,624.9,637.9028237898159,,history
NO 15/9-F-14 H,67.32,631.46,637.3550980358607,,history
NO 15/9-F-14 H,67.35,640.73,636.8078425784621,,history
NO 15/9-F-14 H,67.38,629.14,636.2610570138069,,history
NO 15/9-F-14 H,67.42,631.65,635.532739841235,,history
NO 15/9-F-14 H,67.45,615.86,634.987049124544,,history
NO 15/9-F-14 H,67.48,615.02,634.4418269570556,,history
NO 15/9-F-14 H,67.52,609.92,633.7155922260802,,history
NO 15/9-F-14 H,67.55,617.13,633.171461776111,,history
NO 15/9-F-14 H,67.58,600.87,632.6277985356442,,history
NO 15/9-F-14 H,67.61,600.82,632.0846021035176,,history
NO 15/9-F-14 H,67.65,616.36,631.3610656475997,,history
NO 15/9-F-14 H,67.68,604.97,630.8189568767914,,history
NO 15/9-F-14 H,67.71,609.49,630.2773135796009,,history
NO 15/9-F-14 H,67.75,613.41,629.5558458960104,,history
NO 15/9-F-14 H,67.78,595.48,629.0152871502412,,history
NO 15/9-F-14 H,67.81,591.15,628.4751925471838,,history
NO 15/9-F-14 H,67.84,594.86,627.9355616883092,,history
NO 15/9-F-14 H,67.88,534.84,627.2167745681413,,history
NO 15/9-F-14 H,67.91,529.99,626.678224231112,,history
NO 15/9-F-14 H,67.94,526.6,626.1401363123045,,history
NO 15/9-F-14 H,67.98,543.99,625.4234043849207,,history
NO 15/9-F-14 H,68.01,542.98,624.8863938984755,,history
NO 15/9-F-14 H,68.04,543.6,624.3498445080822,,history
NO 15/9-F-14 H,68.07,538.68,623.8137558178279,,history
NO 15/9-F-14 H,68.11,541.75,623.0996868584905,,history
NO 15/9-F-14 H,68.14,535.24,622.5646715974726,,history
NO 15/9-F-14 H,68.17,539.1,622.0301157193361,,history
NO 15/9-F-14 H,68.21,547.51,621.3180884623773,,history
NO 15/9-F-14 H,68.24,540.7,620.7846029442738,,history
NO 15/9-F-14 H,68.27,302.51,620.2515754955607,,history
NO 15/9-F-14 H,68.3,432.1,619.7190057229234,,history
NO 15/9-F-14 H,68.34,106.91,619.0096239541325,,history
NO 15/9-F-14 H,68.37,9.81,618.4781205646794,,history
NO 15/9-F-14 H,68.4,486.84,617.9470735426916,,history
NO 15/9-F-14 H,68.44,164.78,617.2397200744251,,history
NO 15/9-F-14 H,68.47,401.02,616.7097363865641,,history
NO 15/9-F-14 H,68.5,140.74,616.1802077612992,,history
NO 15/9-F-14 H,68.53,487.12,615.6511338078977,,history
NO 15/9-F-14 H,68.57,530.62,614.9464084626596,,history
NO 15/9-F-14 H,68.6,528.32,614.4183938926406,,history
NO 15/9-F-14 H,68.63,529.68,613.8908326944636,,history
NO 15/9-F-14 H,68.67,531.58,613.188122335866,,history
NO 15/9-F-14 H,68.7,539.14,612.6616174920285,,history
NO 15/9-F-14 H,68.73,539.2,612.1355647237294,,history
NO 15/9-F-14 H,68.76,401.1,611.6099636428011,,history
NO 15/9-F-14 H,68.8,428.03,610.9098641560782,,history
NO 15/9-F-14 H,68.83,543.96,610.3853155046774,,history
NO 15/9-F-14 H,68.86,573.63,609.8612172491596,,history
NO 15/9-F-14 H,68.9,294.4,609.1631195225866,,history
NO 15/9-F-14 H,68.93,585.5,608.6400706874363,,history
NO 15/9-F-14 H,68.96,584.55,608.1174709603744,,history
NO 15/9-F-14 H,68.99,577.19,607.5953199557802,,history
NO 15/9-F-14 H,69.03,584.55,606.8998159631658,,history
NO 15/9-F-14 H,69.06,577.68,606.3787104798902,,history
NO 15/9-F-14 H,69.09,576.69,605.8580524360725,,history
NO 15/9-F-14 H,69.13,583.62,605.1645370639372,,history
NO 15/9-F-14 H,69.16,578.0,604.6449215520304,,history
NO 15/9-F-14 H,69.19,578.95,604.1257522002396,,history
NO 15/9-F-14 H,69.22,574.74,603.6070286254765,,history
NO 15/9-F-14 H,69.26,575.45,602.9160899618777,,history
NO 15/9-F-14 H,69.29,555.35,602.3984050455696,,history
NO 15/9-F-14 H,69.32,581.4,601.881164631701,,history
NO 15/9-F-14 H,69.36,714.49,601.1922015351597,,history
NO 15/9-F-14 H,69.39,589.96,600.6759968099608,,history
NO 15/9-F-14 H,69.42,583.71,600.1602353162571,,history
NO 15/9-F-14 H,69.45,584.82,599.6449166734742,,history
NO 15/9-F-14 H,69.49,582.58,598.9585133718037,,history
NO 15/9-F-14 H,69.52,554.65,598.4442265696612,,history
NO 15/9-F-14 H,69.55,539.32,597.9303813522175,,history
NO 15/9-F-14 H,69.59,532.62,597.2459406498662,,history
NO 15/9-F-14 H,69.62,530.32,596.7331243227713,,history
NO 15/9-F-14 H,69.65,529.07,596.2207483177741,,history
NO 15/9-F-14 H,69.68,523.92,595.7088122567983,,history
NO 15/9-F-14 H,69.72,544.38,595.0269145466741,,history
NO 15/9-F-14 H,69.75,535.8,594.516003553276,,history
NO 15/9-F-14 H,69.78,533.97,594.0055312459892,,history
NO 15/9-F-14 H,69.82,262.96,593.3255832525673,,history
NO 15/9-F-14 H,69.88,107.31,592.3071203430952,,history
NO 15/9-F-14 H,69.91,469.42,591.7985446604613,,history
NO 15/9-F-14 H,69.95,479.16,591.1211229669158,,history
NO 15/9-F-14 H,69.98,481.15,590.6135656232556,,history
NO 15/9-F-14 H,70.01,487.45,590.1064440861453,,history
NO 15/9-F-14 H,70.05,456.34,589.4309593112474,,history
NO 15/9-F-14 H,70.08,450.38,588.9248532014243,,history
NO 15/9-F-14 H,70.11,455.79,588.4191816520708,,history
NO 15/9-F-14 H,70.14,455.57,587.9139442900578,,history
NO 15/9-F-14 H,70.18,450.86,587.2409692322559,,history
NO 15/9-F-14 H,70.21,454.02,586.7367435247802,,history
NO 15/9-F-14 H,70.24,454.45,586.2329507631944,,history
NO 15/9-F-14 H,70.28,459.04,585.5618999099923,,history
NO 15/9-F-14 H,70.31,463.91,585.0591159103693,,history
NO 15/9-F-14 H,70.34,468.0,584.5567636187353,,history
NO 15/9-F-14 H,70.37,469.68,584.0548426644109,,history
NO 15/9-F-14 H,70.41,448.28,583.3862850543749,,history
NO 15/9-F-14 H,70.44,449.19,582.8853691140278,,history
NO 15/9-F-14 H,70.47,416.03,582.3848832776885,,history
NO 15/9-F-14 H,70.51,418.28,581.7182372416603,,history
NO 15/9-F-14 H,70.54,420.8,581.2187535457111,,history
NO 15/9-F-14 H,70.57,428.87,580.719698723995,,history
NO 15/9-F-14 H,70.6,431.47,580.2210724082644,,history
NO 15/9-F-14 H,70.64,325.75,579.5569032496076,,history
NO 15/9-F-14 H,70.67,411.55,579.0592753508837,,history
NO 15/9-F-14 H,70.7,421.75,578.5620747329397,,history
NO 15/9-F-14 H,70.74,445.16,577.899804600607,,history
NO 15/9-F-14 H,70.77,445.36,577.4035995449449,,history
NO 15/9-F-14 H,70.8,448.72,576.9078205483596,,history
NO 15/9-F-14 H,70.83,452.13,576.4124672450223,,history
NO 15/9-F-14 H,70.87,509.65,575.752657731692,,history
NO 15/9-F-14 H,70.9,451.41,575.2582962916936,,history
NO 15/9-F-14 H,70.93,452.56,574.7643593277786,,history
NO 15/9-F-14 H,70.97,451.89,574.1064363754524,,history
NO 15/9-F-14 H,71.0,503.1,573.6134884388904,,history
NO 15/9-F-14 H,71.03,495.05,573.1209637647281,,history
NO 15/9-F-14 H,71.06,496.1,572.628861989538,,history
NO 15/9-F-14 H,71.1,500.94,571.9733835045676,,history
NO 15/9-F-14 H,71.13,489.91,571.4822670820671,,history
NO 15/9-F-14 H,71.16,486.9,570.9915723493646,,history
NO 15/9-F-14 H,71.2,483.72,570.3379680419005,,history
NO 15/9-F-14 H,71.23,482.36,569.8482558445171,,history
NO 15/9-F-14 H,71.26,478.49,569.3589641312144,,history
NO 15/9-F-14 H,71.29,474.22,568.8700925409504,,history
NO 15/9-F-14 H,71.33,466.36,568.2189166552148,,history
NO 15/9-F-14 H,71.36,440.96,567.7310239497275,,history
NO 15/9-F-14 H,71.39,462.73,567.2435501660416,,history
NO 15/9-F-14 H,71.43,183.67,566.5942361556013,,history
NO 15/9-F-14 H,71.46,296.83,566.1077384578152,,history
NO 15/9-F-14 H,71.49,394.59,565.6216584840274,,history
NO 15/9-F-14 H,71.52,432.02,565.135995875566,,history
NO 15/9-F-14 H,71.56,442.64,564.4890943465513,,history
NO 15/9-F-14 H,71.59,439.06,564.0044041974095,,history
NO 15/9-F-14 H,71.62,439.09,563.520130220242,,history
NO 15/9-F-14 H,71.66,439.5,562.8750783450641,,history
NO 15/9-F-14 H,71.69,435.95,562.3917740467109,,history
NO 15/9-F-14 H,71.72,435.23,561.9088847303916,,history
NO 15/9-F-14 H,71.75,434.67,561.4264100397878,,history
NO 15/9-F-14 H,71.79,442.68,560.7837548103658,,history
NO 15/9-F-14 H,71.82,445.32,560.3022461958022,,history
NO 15/9-F-14 H,71.85,443.92,559.821151021435,,history
NO 15/9-F-14 H,71.89,450.92,559.1803333046134,,history
NO 15/9-F-14 H,71.92,452.35,558.7002014440322,,history
NO 15/9-F-14 H,71.95,443.73,558.2204818415182,,history
NO 15/9-F-14 H,71.98,442.05,557.7411741430923,,history
NO 15/9-F-14 H,72.02,436.1,557.1027373403039,,history
NO 15/9-F-14 H,72.05,444.23,556.6243893765379,,history
NO 15/9-F-14 H,72.08,441.15,556.146452139123,,history
NO 15/9-F-14 H,72.11,440.9,555.6689252753948,,history
NO 15/9-F-14 H,72.15,437.73,555.032860540517,,history
NO 15/9-F-14 H,72.18,436.95,554.556289845621,,history
NO 15/9-F-14 H,72.21,380.77,554.0801283510507,,history
NO 15/9-F-14 H,72.25,414.84,553.4458822848953,,history
NO 15/9-F-14 H,72.28,446.27,552.9706742252303,,history
NO 15/9-F-14 H,72.31,442.19,552.4958741958841,,history
NO 15/9-F-14 H,72.34,447.69,552.0214818465084,,history
NO 15/9-F-14 H,72.38,444.29,551.3895922778707,,history
NO 15/9-F-14 H,72.41,441.5,550.9161498209783,,history
NO 15/9-F-14 H,72.44,444.28,550.4431138783968,,history
NO 15/9-F-14 H,72.48,440.93,549.8130310406332,,history
NO 15/9-F-14 H,72.51,437.53,549.3409422745541,,history
NO 15/9-F-14 H,72.54,418.68,548.8692588604595,,history
NO 15/9-F-14 H,72.57,355.48,548.3979804502995,,history
NO 15/9-F-14 H,72.61,357.69,547.7702386418657,,history
NO 15/9-F-14 H,72.64,359.24,547.2999038890395,,history
NO 15/9-F-14 H,72.67,357.55,546.8299729821397,,history
NO 15/9-F-14 H,72.71,363.53,546.204026045093,,history
NO 15/9-F-14 H,72.74,350.83,545.7350360973741,,history
NO 15/9-F-14 H,72.77,350.44,545.2664488408849,,history
NO 15/9-F-14 H,72.8,334.33,544.7982639298608,,history
NO 15/9-F-14 H,72.84,332.25,544.17464265549,,history
NO 15/9-F-14 H,72.87,330.84,543.7073952075774,,history
NO 15/9-F-14 H,72.9,326.08,543.2405489547234,,history
NO 15/9-F-14 H,72.94,336.92,542.6187107700987,,history
NO 15/9-F-14 H,72.97,340.72,542.1527992999138,,history
NO 15/9-F-14 H,73.0,339.33,541.6872878776702,,history
NO 15/9-F-14 H,73.03,341.09,541.2221761598724,,history
NO 15/9-F-14 H,73.07,342.15,540.6026483721372,,history
NO 15/9-F-14 H,73.1,340.59,540.1384679638882,,history
NO 15/9-F-14 H,73.13,340.72,539.6746861172296,,history
NO 15/9-F-14 H,73.17,338.4,539.0569297149343,,history
NO 15/9-F-14 H,73.2,4.3,538.5940765149767,,history
NO 15/9-F-14 H,73.4,155.58,535.5185283996003,,history
NO 15/9-F-14 H,73.43,332.73,535.0587133952048,,history
NO 15/9-F-14 H,73.46,358.23,534.5992932041113,,history
NO 15/9-F-14 H,73.49,290.24,534.1402674873184,,history
NO 15/9-F-14 H,73.53,374.02,533.5288462395697,,history
NO 15/9-F-14 H,73.56,368.61,533.070739646112,,history
NO 15/9-F-14 H,73.59,377.32,532.613026399054,,history
NO 15/9-F-14 H,73.63,369.58,532.003353358113,,history
NO 15/9-F-14 H,73.66,419.29,531.5465566063858,,history
NO 15/9-F-14 H,73.69,305.75,531.0901520763823,,history
NO 15/9-F-14 H,73.72,327.3,530.6341394313274,,history
NO 15/9-F-14 H,73.76,335.43,530.0267315885237,,history
NO 15/9-F-14 H,73.79,333.78,529.5716320336242,,history
NO 15/9-F-14 H,73.82,333.5,529.116923243176,,history
NO 15/9-F-14 H,73.86,333.06,528.5112521318478,,history
NO 15/9-F-14 H,73.89,331.54,528.0574538208009,,history
NO 15/9-F-14 H,73.92,332.39,527.6040451569114,,history
NO 15/9-F-14 H,73.95,326.65,527.1510258056147,,history
NO 15/9-F-14 H,73.99,338.03,526.5476050235307,,history
NO 15/9-F-14 H,74.02,336.76,526.0954927688119,,history
NO 15/9-F-14 H,74.05,331.91,525.6437687135437,,history
NO 15/9-F-14 H,74.09,339.41,525.0420732629275,,history
NO 15/9-F-14 H,74.12,335.78,524.5912537106204,,history
NO 15/9-F-14 H,74.15,333.27,524.1408212478042,,history
NO 15/9-F-14 H,74.18,333.09,523.6907755421101,,history
NO 15/9-F-14 H,74.22,331.24,523.0913156494445,,history
NO 15/9-F-14 H,74.25,340.08,522.6421710860932,,history
NO 15/9-F-14 H,74.28,333.29,522.1934121740284,,history
NO 15/9-F-14 H,74.32,333.16,521.595666287654,,history
NO 15/9-F-14 H,74.35,338.89,521.1478059413397,,history
NO 15/9-F-14 H,74.38,337.74,520.7003301436383,,history
NO 15/9-F-14 H,74.41,338.79,520.2532385643623,,history
NO 15/9-F-14 H,74.45,338.8,519.657713561605,,history
NO 15/9-F-14 H,74.48,335.82,519.2115172095205,,history
NO 15/9-F-14 H,74.51,334.71,518.7657039772848,,history
NO 15/9-F-14 H,74.55,5.42,518.171881729981,,history
NO 15/9-F-14 H,74.58,157.75,517.7269611652578,,history
NO 15/9-F-14 H,74.61,323.17,517.2824226249475,,history
NO 15/9-F-14 H,74.64,341.36,516.8382657810306,,history
NO 15/9-F-14 H,74.68,311.3,516.2466498393331,,history
NO 15/9-F-14 H,74.71,325.86,515.8033823462843,,history
NO 15/9-F-14 H,74.74,322.32,515.3604954582627,,history
NO 15/9-F-14 H,74.78,320.67,514.770571095032,,history
NO 15/9-F-14 H,74.81,323.6,514.3285710150009,,history
NO 15/9-F-14 H,74.84,320.46,513.886950451752,,history
NO 15/9-F-14 H,74.87,326.8,513.4457090794191,,history
NO 15/9-F-14 H,74.91,330.91,512.8579765394758,,history
NO 15/9-F-14 H,74.94,326.95,512.4176186802594,,history
NO 15/9-F-14 H,74.97,325.64,511.97763892775674,,history
NO 15/9-F-14 H,75.01,323.25,511.3915868626595,,history
NO 15/9-F-14 H,75.04,322.94,510.95248809708767,,history
NO 15/9-F-14 H,75.07,323.28,510.51376635712796,,history
NO 15/9-F-14 H,75.1,321.24,510.0754213190527,,history
NO 15/9-F-14 H,75.14,320.17,509.49154668998574,,history
NO 15/9-F-14 H,75.17,321.63,509.05407936559504,,history
NO 15/9-F-14 H,75.2,323.0,508.6169876660033,,history
NO 15/9-F-14 H,75.24,319.88,508.0347824810475,,history
NO 15/9-F-14 H,75.27,326.36,507.5985659855368,,history
NO 15/9-F-14 H,75.3,324.91,507.16272404081957,,history
NO 15/9-F-14 H,75.33,324.89,506.7272563252935,,history
NO 15/9-F-14 H,75.37,325.66,506.14721428355034,,history
NO 15/9-F-14 H,75.4,328.9,505.71261852034473,,history
NO 15/9-F-14 H,75.43,344.97,505.27839591631505,,history
NO 15/9-F-14 H,75.47,329.71,504.70001236035387,,history
NO 15/9-F-14 H,75.5,329.27,504.26665921551415,,history
NO 15/9-F-14 H,75.53,318.0,503.83367816289467,,history
NO 15/9-F-14 H,75.56,327.23,503.4010688830039,,history
NO 15/9-F-14 H,75.6,321.89,502.82483427125646,,history
NO 15/9-F-14 H,75.63,326.63,502.39309122014004,,history
NO 15/9-F-14 H,75.66,324.42,501.96171887876085,,history
NO 15/9-F-14 H,75.7,340.8,501.3871318663969,,history
NO 15/9-F-14 H,75.73,335.94,500.95662327702655,,history
NO 15/9-F-14 H,75.76,331.12,500.5264843374412,,history
NO 15/9-F-14 H,75.79,331.3,500.0967147302469,,history
NO 15/9-F-14 H,75.83,339.2,499.52426255630076,,history
NO 15/9-F-14 H,75.86,338.53,499.09535349190395,,history
NO 15/9-F-14 H,75.89,335.86,498.66681270388426,,history
NO 15/9-F-14 H,75.93,349.09,498.09599731438254,,history
NO 15/9-F-14 H,75.96,363.01,497.66831460865274,,history
NO 15/9-F-14 H,75.99,364.46,497.24099912630516,,history
NO 15/9-F-14 H,76.02,359.37,496.81405055202856,,history
NO 15/9-F-14 H,76.06,358.97,496.24535598774014,,history
NO 15/9-F-14 H,76.09,362.59,495.81926230760814,,history
NO 15/9-F-14 H,76.12,357.73,495.393534486465,,history
NO 15/9-F-14 H,76.16,353.08,494.82646596267233,,history
NO 15/9-F-14 H,76.19,363.03,494.4015905913168,,history
NO 15/9-F-14 H,76.22,353.98,493.97708003286743,,history
NO 15/9-F-14 H,76.25,358.38,493.55293397408326,,history
NO 15/9-F-14 H,76.29,356.36,492.98797235428265,,history
NO 15/9-F-14 H,76.32,355.82,492.56467557806775,,history
NO 15/9-F-14 H,76.35,343.6,492.14174225932175,,history
NO 15/9-F-14 H,76.39,357.14,491.5783960065915,,history
NO 15/9-F-14 H,76.42,340.37,491.1563095421025,,history
NO 15/9-F-14 H,76.45,305.37,490.7345854958666,,history
NO 15/9-F-14 H,76.48,321.38,490.3132235566987,,history
NO 15/9-F-14 H,76.52,400.77,489.7519703781193,,history
NO 15/9-F-14 H,76.55,336.44,489.3314521467798,,history
NO 15/9-F-14 H,76.58,321.67,488.9112949871533,,history
NO 15/9-F-14 H,76.62,198.35,488.3516465722798,,history
NO 15/9-F-14 H,76.65,253.04,487.9323307081093,,history
NO 15/9-F-14 H,76.68,262.77,487.51337488325714,,history
NO 15/9-F-14 H,76.71,282.43,487.0947787885813,,history
NO 15/9-F-14 H,76.75,483.94,486.53720970879675,,history
NO 15/9-F-14 H,76.78,339.06,486.1194517838013,,history
NO 15/9-F-14 H,76.81,310.03,485.70205256042317,,history
NO 15/9-F-14 H,76.85,295.37,485.14607771058184,,history
NO 15/9-F-14 H,76.88,302.9,484.72951426034666,,history
NO 15/9-F-14 H,76.91,313.84,484.31330848611094,,history
NO 15/9-F-14 H,76.94,281.74,483.89746008076094,,history
NO 15/9-F-14 H,76.98,331.51,483.3435509171309,,history
NO 15/9-F-14 H,77.01,277.88,482.9285351796669,,history
NO 15/9-F-14 H,77.04,328.13,482.51387578928137,,history
NO 15/9-F-14 H,77.08,306.76,481.9615503909757,,history
NO 15/9-F-14 H,77.11,324.63,481.54772128766956,,history
NO 15/9-F-14 H,77.14,333.97,481.1342475125562,,history
NO 15/9-F-14 H,77.17,278.73,480.7211287605385,,history
NO 15/9-F-14 H,77.21,278.82,480.17085548915907,,history
NO 15/9-F-14 H,77.24,329.27,479.75856393934623,,history
NO 15/9-F-14 H,77.27,319.65,479.3466263975289,,history
NO 15/9-F-14 H,77.31,305.35,478.7979264955449,,history
NO 15/9-F-14 H,77.34,312.7,478.38681379075376,,history
NO 15/9-F-14 H,77.37,312.55,477.9760540817605,,history
NO 15/9-F-14 H,77.4,318.56,477.56564706547033,,history
NO 15/9-F-14 H,77.44,326.73,477.0189858201311,,history
NO 15/9-F-14 H,77.47,314.02,476.609400576242,,history
NO 15/9-F-14 H,77.5,319.75,476.2001670166193,,history
NO 15/9-F-14 H,77.54,292.71,475.65506881298637,,history
NO 15/9-F-14 H,77.57,376.06,475.2466546761114,,history
NO 15/9-F-14 H,77.6,353.86,474.8385912179489,,history
NO 15/9-F-14 H,77.63,488.21,474.43087813739413,,history
NO 15/9-F-14 H,77.67,324.9,473.8878052085437,,history
NO 15/9-F-14 H,77.7,343.85,473.48090850622765,,history
NO 15/9-F-14 H,77.73,337.58,473.07436117970184,,history
NO 15/9-F-14 H,77.77,331.43,472.53284103266077,,history
NO 15/9-F-14 H,77.8,324.45,472.12710775014335,,history
NO 15/9-F-14 H,77.83,333.91,471.72172284446316,,history
